LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1734687904.543178,208039.000,32029,3,MZ,1,100, 5
1734687904.583178,208079.000,32029,3,MZ,1,100, 4
1734687904.623178,208119.000,32046,2,MZ,1,100, 6
1734687904.663177,208159.000,32046,2,MZ,1,100, 5
1734687904.698511,208194.333,32061,3,MZ,1,100, 6
1734687904.733844,208229.667,32061,3,MZ,1,100, 5
1734687904.769177,208265.000,32061,3,MZ,1,100, 6
1734687904.809176,208305.000,32077,3,MZ,1,100, 6
1734687904.849176,208345.000,32077,3,MZ,1,100, 6
1734687904.889176,208385.000,32077,3,MZ,1,100, 5
1734687904.929176,208425.000,32101,2,MZ,1,100, 6
1734687904.969176,208465.000,32101,2,MZ,1,100, 6
1734687905.009175,208505.000,32118,3,MZ,1,100, 5
1734687905.049175,208545.000,32118,3,MZ,1,100, 5
1734687905.089175,208585.000,32118,3,MZ,1,100, 4
1734687905.129174,208625.000,32134,2,MZ,1,100, 5
1734687905.169174,208665.000,32134,2,MZ,1,100, 5
1734687905.209174,208705.000,32149,3,MZ,1,100, 5
1734687905.249174,208745.000,32149,3,MZ,1,100, 6
1734687905.289173,208785.000,32149,3,MZ,1,100, 5
1734687905.329173,208825.000,32167,2,MZ,1,100, 6
1734687905.369173,208865.000,32167,2,MZ,1,100, 6
1734687905.409173,208905.000,32183,3,MZ,1,100, 6
1734687905.449172,208945.000,32183,3,MZ,1,100, 5
1734687905.489172,208985.000,32183,3,MZ,1,100, 5
1734687905.529172,209025.000,32202,2,MZ,1,100, 5
1734687905.569171,209065.000,32202,2,MZ,1,100, 5
1734687905.609171,209105.000,32217,3,MZ,1,100, 4
1734687905.649171,209145.000,32217,3,MZ,1,100, 5
1734687905.689171,209185.000,32217,3,MZ,1,100, 5
1734687905.729170,209225.000,32234,2,MZ,1,100, 6
1734687905.769170,209265.000,32234,2,MZ,1,100, 5
1734687905.804837,209300.667,32250,3,MZ,1,100, 6
1734687905.840503,209336.333,32250,3,MZ,1,100, 5
1734687905.876169,209372.000,32250,3,MZ,1,100, 6
1734687905.916169,209412.000,32268,3,MZ,1,100, 5
1734687905.956169,209452.000,32268,3,MZ,1,100, 6
1734687905.996169,209492.000,32268,3,MZ,1,100, 5
1734687906.036168,209532.000,32282,2,MZ,1,100, 5
1734687906.076168,209572.000,32282,2,MZ,1,100, 6
1734687906.116168,209612.000,32299,3,MZ,1,100, 6
1734687906.156168,209652.000,32299,3,MZ,1,100, 5
1734687906.196167,209692.000,32299,3,MZ,1,100, 6
1734687906.236167,209732.000,32315,2,MZ,1,100, 6
1734687906.276167,209772.000,32315,2,MZ,1,100, 6
1734687906.316167,209812.000,32333,3,MZ,1,100, 5
1734687906.356166,209852.000,32333,3,MZ,1,100, 5
1734687906.396166,209892.000,32333,3,MZ,1,100, 6
1734687906.436166,209932.000,32347,2,MZ,1,100, 6
1734687906.476166,209972.000,32347,2,MZ,1,100, 5
1734687906.516165,210012.000,32364,3,MZ,1,100, 5
1734687906.556165,210052.000,32364,3,MZ,1,100, 6
1734687906.596165,210092.000,32364,3,MZ,1,100, 6
1734687906.636164,210132.000,32381,2,MZ,1,100, 6
1734687906.676164,210172.000,32381,2,MZ,1,100, 5
1734687906.716164,210212.000,32398,3,MZ,1,100, 6
1734687906.756164,210252.000,32398,3,MZ,1,100, 6
1734687906.796163,210292.000,32398,3,MZ,1,100, 6
1734687906.836163,210332.000,32412,3,MZ,1,100, 6
1734687906.876163,210372.000,32412,3,MZ,1,100, 6
1734687906.916162,210412.000,32412,3,MZ,1,100, 5
1734687906.956162,210452.000,32430,2,MZ,1,100, 5
1734687906.996162,210492.000,32430,2,MZ,1,100, 5
1734687907.031828,210527.667,32448,3,MZ,1,100, 5
1734687907.067495,210563.333,32448,3,MZ,1,100, 5
1734687907.103161,210599.000,32448,3,MZ,1,100, 6
1734687907.143161,210639.000,32465,3,MZ,1,100, 6
1734687907.183161,210679.000,32465,3,MZ,1,100, 6
1734687907.223161,210719.000,32465,3,MZ,1,100, 5
1734687907.262660,210758.500,32480,2,MZ,1,100, 5
1734687907.302160,210798.000,32480,2,MZ,1,100, 4
1734687907.342160,210838.000,32497,3,MZ,1,100, 6
1734687907.382159,210878.000,32497,3,MZ,1,100, 6
1734687907.422159,210918.000,32497,3,MZ,1,100, 7
1734687907.462159,210958.000,32513,2,MZ,1,100, 5
1734687907.502159,210998.000,32513,2,MZ,1,100, 6
1734687907.542158,211038.000,32530,3,MZ,1,100, 5
1734687907.582158,211078.000,32530,3,MZ,1,100, 7
1734687907.622158,211118.000,32530,3,MZ,1,100, 5
1734687907.662158,211158.000,32547,2,MZ,1,100, 6
1734687907.702157,211198.000,32547,2,MZ,1,100, 5
1734687907.742157,211238.000,32564,3,MZ,1,100, 5
1734687907.782157,211278.000,32564,3,MZ,1,100, 5
1734687907.822157,211318.000,32564,3,MZ,1,100, 6
1734687907.862156,211358.000,32580,2,MZ,1,100, 4
1734687907.902156,211398.000,32580,2,MZ,1,100, 5
1734687907.942156,211438.000,32598,3,MZ,1,100, 5
1734687907.982156,211478.000,32598,3,MZ,1,100, 5
1734687908.022155,211518.000,32598,3,MZ,1,100, 5
1734687908.062155,211558.000,32616,2,MZ,1,100, 5
1734687908.102155,211598.000,32616,2,MZ,1,100, 6
1734687908.142154,211638.000,32631,3,MZ,1,100, 6
1734687908.182154,211678.000,32631,3,MZ,1,100, 5
1734687908.222154,211718.000,32631,3,MZ,1,100, 6
1734687908.257820,211753.667,32648,3,MZ,1,100, 6
1734687908.293487,211789.333,32648,3,MZ,1,100, 6
1734687908.329153,211825.000,32648,3,MZ,1,100, 6
1734687908.369153,211865.000,32665,2,MZ,1,100, 4
1734687908.409153,211905.000,32665,2,MZ,1,100, 5
1734687908.449152,211945.000,32683,3,MZ,1,100, 6
1734687908.489152,211985.000,32683,3,MZ,1,100, 6
1734687908.529152,212025.000,32683,3,MZ,1,100, 6
1734687908.569152,212065.000,32698,2,MZ,1,100, 6
1734687908.609151,212105.000,32698,2,MZ,1,100, 4
1734687908.649151,212145.000,32715,3,MZ,1,100, 6
1734687908.689151,212185.000,32715,3,MZ,1,100, 6
1734687908.729151,212225.000,32715,3,MZ,1,100, 6
1734687908.769150,212265.000,32732,2,MZ,1,100, 7
1734687908.809150,212305.000,32732,2,MZ,1,100, 5
1734687908.849150,212345.000,32748,3,MZ,1,100, 6
1734687908.889149,212385.000,32748,3,MZ,1,100, 4
1734687908.929149,212425.000,32748,3,MZ,1,100, 5
1734687908.969149,212465.000,32764,2,MZ,1,100, 7
1734687909.009149,212505.000,32764,2,MZ,1,100, 7
1734687909.049148,212545.000,32782,3,MZ,1,100, 5
1734687909.089148,212585.000,32782,3,MZ,1,100, 5
1734687909.129148,212625.000,32782,3,MZ,1,100, 5
1734687909.169148,212665.000,32799,3,MZ,1,100, 5
1734687909.209147,212705.000,32799,3,MZ,1,100, 7
1734687909.249147,212745.000,32799,3,MZ,1,100, 6
1734687909.289147,212785.000,32816,2,MZ,1,100, 6
1734687909.329147,212825.000,32816,2,MZ,1,100, 4
1734687909.364813,212860.667,32831,3,MZ,1,100, 5
1734687909.400480,212896.333,32831,3,MZ,1,100, 6
1734687909.436146,212932.000,32831,3,MZ,1,100, 6
1734687909.476146,212972.000,32847,3,MZ,1,100, 6
1734687909.516145,213012.000,32847,3,MZ,1,100, 6
1734687909.556145,213052.000,32847,3,MZ,1,100, 5
1734687909.596145,213092.000,32864,2,MZ,1,100, 6
1734687909.636145,213132.000,32864,2,MZ,1,100, 6
1734687909.676144,213172.000,32881,3,MZ,1,100, 5
1734687909.716144,213212.000,32881,3,MZ,1,100, 7
1734687909.756144,213252.000,32881,3,MZ,1,100, 6
1734687909.796144,213292.000,32897,2,MZ,1,100, 6
1734687909.836143,213332.000,32897,2,MZ,1,100, 6
1734687909.876143,213372.000,32914,3,MZ,1,100, 6
1734687909.916143,213412.000,32914,3,MZ,1,100, 5
1734687909.956142,213452.000,32914,3,MZ,1,100, 5
1734687909.996142,213492.000,32937,4,MZ,1,100, 6
1734687910.036142,213532.000,32937,4,MZ,1,100, 6
1734687910.076142,213572.000,32937,4,MZ,1,100, 5
1734687910.116141,213612.000,32937,4,MZ,1,100, 5
1734687910.156141,213652.000,32952,3,MZ,1,100, 6
1734687910.196141,213692.000,32952,3,MZ,1,100, 5
1734687910.236140,213732.000,32952,3,MZ,1,100, 5
1734687910.276140,213772.000,32969,2,MZ,1,100, 5
1734687910.316140,213812.000,32969,2,MZ,1,100, 6
1734687910.356140,213852.000,32986,3,MZ,1,100, 5
1734687910.396140,213892.000,32986,3,MZ,1,100, 7
1734687910.436139,213932.000,32986,3,MZ,1,100, 6
1734687910.476139,213972.000,33002,2,MZ,1,100, 6
1734687910.516139,214012.000,33002,2,MZ,1,100, 5
1734687910.551472,214047.333,33019,3,MZ,1,100, 6
1734687910.586805,214082.667,33019,3,MZ,1,100, 4
1734687910.622138,214118.000,33019,3,MZ,1,100, 6
1734687910.662138,214158.000,33036,3,MZ,1,100, 6
1734687910.702137,214198.000,33036,3,MZ,1,100, 4
1734687910.742137,214238.000,33036,3,MZ,1,100, 4
1734687910.782137,214278.000,33053,2,MZ,1,100, 5
1734687910.822137,214318.000,33053,2,MZ,1,100, 6
1734687910.862136,214358.000,33069,3,MZ,1,100, 7
1734687910.902136,214398.000,33069,3,MZ,1,100, 6
1734687910.942136,214438.000,33069,3,MZ,1,100, 6
1734687910.982136,214478.000,33086,2,MZ,1,100, 6
1734687911.022135,214518.000,33086,2,MZ,1,100, 6
1734687911.062135,214558.000,33101,3,MZ,1,100, 4
1734687911.102135,214598.000,33101,3,MZ,1,100, 6
1734687911.142135,214638.000,33101,3,MZ,1,100, 6
1734687911.182134,214678.000,33118,3,MZ,1,100, 8
1734687911.222134,214718.000,33118,3,MZ,1,100, 6
1734687911.262134,214758.000,33118,3,MZ,1,100, 6
1734687911.302134,214798.000,33137,2,MZ,1,100, 5
1734687911.342133,214838.000,33137,2,MZ,1,100, 6
1734687911.382133,214878.000,33154,3,MZ,1,100, 5
1734687911.422133,214918.000,33154,3,MZ,1,100, 5
1734687911.462132,214958.000,33154,3,MZ,1,100, 6
1734687911.502132,214998.000,33168,2,MZ,1,100, 6
1734687911.542132,215038.000,33168,2,MZ,1,100, 5
1734687911.582132,215078.000,33188,3,MZ,1,100, 6
1734687911.622131,215118.000,33188,3,MZ,1,100, 6
1734687911.662131,215158.000,33188,3,MZ,1,100, 5
1734687911.697798,215193.667,33204,3,MZ,1,100, 6
1734687911.733464,215229.333,33204,3,MZ,1,100, 6
1734687911.769130,215265.000,33204,3,MZ,1,100, 6
1734687911.809130,215305.000,33221,2,MZ,1,100, 5
1734687911.849130,215345.000,33221,2,MZ,1,100, 5
1734687911.889130,215385.000,33235,3,MZ,1,100, 5
1734687911.929129,215425.000,33235,3,MZ,1,100, 6
1734687911.969129,215465.000,33235,3,MZ,1,100, 5
1734687912.009129,215505.000,33253,2,MZ,1,100, 5
1734687912.049129,215545.000,33253,2,MZ,1,100, 6
1734687912.089128,215585.000,33269,3,MZ,1,100, 4
1734687912.129128,215625.000,33269,3,MZ,1,100, 6
1734687912.169128,215665.000,33269,3,MZ,1,100, 7
1734687912.209127,215705.000,33286,2,MZ,1,100, 5
1734687912.249127,215745.000,33286,2,MZ,1,100, 5
1734687912.289127,215785.000,33301,3,MZ,1,100, 6
1734687912.329127,215825.000,33301,3,MZ,1,100, 7
1734687912.369127,215865.000,33301,3,MZ,1,100, 6
1734687912.409126,215905.000,33318,2,MZ,1,100, 6
1734687912.449126,215945.000,33318,2,MZ,1,100, 6
1734687912.489126,215985.000,33334,3,MZ,1,100, 7
1734687912.529125,216025.000,33334,3,MZ,1,100, 5
1734687912.569125,216065.000,33334,3,MZ,1,100, 5
1734687912.609125,216105.000,33352,2,MZ,1,100, 5
1734687912.649125,216145.000,33352,2,MZ,1,100, 6
1734687912.689124,216185.000,33366,3,MZ,1,100, 5
1734687912.729124,216225.000,33366,3,MZ,1,100, 4
1734687912.769124,216265.000,33366,3,MZ,1,100, 6
1734687912.809124,216305.000,33383,3,MZ,1,100, 6
1734687912.849123,216345.000,33383,3,MZ,1,100, 4
1734687912.889123,216385.000,33383,3,MZ,1,100, 5
1734687912.922123,216418.000,33401,2,MZ,1,100, 5
1734687912.955122,216451.000,33401,2,MZ,1,100, 6
1734687912.995122,216491.000,33421,3,MZ,1,100, 6
1734687913.035122,216531.000,33421,3,MZ,1,100, 5
1734687913.075122,216571.000,33421,3,MZ,1,100, 6
1734687913.115122,216611.000,33436,2,MZ,1,100, 6
1734687913.155121,216651.000,33436,2,MZ,1,100, 7
1734687913.195121,216691.000,33452,3,MZ,1,100, 6
1734687913.235121,216731.000,33452,3,MZ,1,100, 6
1734687913.275120,216771.000,33452,3,MZ,1,100, 7
1734687913.315120,216811.000,33469,3,MZ,1,100, 6
1734687913.355120,216851.000,33469,3,MZ,1,100, 4
1734687913.395120,216891.000,33469,3,MZ,1,100, 5
1734687913.435119,216931.000,33486,2,MZ,1,100, 6
1734687913.475119,216971.000,33486,2,MZ,1,100, 5
1734687913.515119,217011.000,33502,3,MZ,1,100, 5
1734687913.555119,217051.000,33502,3,MZ,1,100, 6
1734687913.595118,217091.000,33502,3,MZ,1,100, 6
1734687913.635118,217131.000,33520,2,MZ,1,100, 6
1734687913.675118,217171.000,33520,2,MZ,1,100, 6
1734687913.715117,217211.000,33536,3,MZ,1,100, 5
1734687913.755117,217251.000,33536,3,MZ,1,100, 6
1734687913.795117,217291.000,33536,3,MZ,1,100, 6
1734687913.835117,217331.000,33553,2,MZ,1,100, 5
1734687913.875117,217371.000,33553,2,MZ,1,100, 6
1734687913.915116,217411.000,33570,3,MZ,1,100, 6
1734687913.955116,217451.000,33570,3,MZ,1,100, 4
1734687913.995116,217491.000,33570,3,MZ,1,100, 6
1734687914.035115,217531.000,33585,2,MZ,1,100, 5
1734687914.075115,217571.000,33585,2,MZ,1,100, 5
1734687914.110782,217606.667,33601,3,MZ,1,100, 6
1734687914.146448,217642.333,33601,3,MZ,1,100, 6
1734687914.182114,217678.000,33601,3,MZ,1,100, 6
1734687914.222114,217718.000,33620,3,MZ,1,100, 6
1734687914.262114,217758.000,33620,3,MZ,1,100, 6
1734687914.302114,217798.000,33620,3,MZ,1,100, 6
1734687914.342113,217838.000,33637,2,MZ,1,100, 5
1734687914.382113,217878.000,33637,2,MZ,1,100, 6
1734687914.422113,217918.000,33652,3,MZ,1,100, 6
1734687914.462113,217958.000,33652,3,MZ,1,100, 6
1734687914.502112,217998.000,33652,3,MZ,1,100, 6
1734687914.542112,218038.000,33668,2,MZ,1,100, 6
1734687914.582112,218078.000,33668,2,MZ,1,100, 6
1734687914.622112,218118.000,33686,3,MZ,1,100, 6
1734687914.662111,218158.000,33686,3,MZ,1,100, 6
1734687914.702111,218198.000,33686,3,MZ,1,100, 5
1734687914.742111,218238.000,33702,2,MZ,1,100, 5
1734687914.782110,218278.000,33702,2,MZ,1,100, 5
1734687914.822110,218318.000,33717,3,MZ,1,100, 5
1734687914.862110,218358.000,33717,3,MZ,1,100, 5
1734687914.902110,218398.000,33717,3,MZ,1,100, 6
1734687914.942109,218438.000,33734,2,MZ,1,100, 4
1734687914.982109,218478.000,33734,2,MZ,1,100, 6
1734687915.022109,218518.000,33753,3,MZ,1,100, 6
1734687915.062109,218558.000,33753,3,MZ,1,100, 6
1734687915.102108,218598.000,33753,3,MZ,1,100, 6
1734687915.142108,218638.000,33775,4,MZ,1,100, 6
1734687915.182108,218678.000,33775,4,MZ,1,100, 6
1734687915.222108,218718.000,33775,4,MZ,1,100, 5
1734687915.262107,218758.000,33775,4,MZ,1,100, 6
1734687915.295107,218791.000,33792,2,MZ,1,100, 5
1734687915.328107,218824.000,33792,2,MZ,1,100, 6
1734687915.368107,218864.000,33809,3,MZ,1,100, 5
1734687915.408106,218904.000,33809,3,MZ,1,100, 6
1734687915.448106,218944.000,33809,3,MZ,1,100, 6
1734687915.488106,218984.000,33823,3,MZ,1,100, 6
1734687915.528105,219024.000,33823,3,MZ,1,100, 6
1734687915.568105,219064.000,33823,3,MZ,1,100, 6
1734687915.608105,219104.000,33841,2,MZ,1,100, 6
1734687915.648105,219144.000,33841,2,MZ,1,100, 6
1734687915.688104,219184.000,33857,3,MZ,1,100, 7
1734687915.728104,219224.000,33857,3,MZ,1,100, 6
1734687915.768104,219264.000,33857,3,MZ,1,100, 6
1734687915.808104,219304.000,33876,2,MZ,1,100, 6
1734687915.848104,219344.000,33876,2,MZ,1,100, 6
1734687915.888103,219384.000,33890,3,MZ,1,100, 6
1734687915.928103,219424.000,33890,3,MZ,1,100, 7
1734687915.968103,219464.000,33890,3,MZ,1,100, 5
1734687916.008102,219504.000,33908,2,MZ,1,100, 6
1734687916.048102,219544.000,33908,2,MZ,1,100, 6
1734687916.088102,219584.000,33924,3,MZ,1,100, 5
1734687916.128102,219624.000,33924,3,MZ,1,100, 5
1734687916.168101,219664.000,33924,3,MZ,1,100, 7
1734687916.208101,219704.000,33941,2,MZ,1,100, 5
1734687916.248101,219744.000,33941,2,MZ,1,100, 5
1734687916.288100,219784.000,33958,3,MZ,1,100, 6
1734687916.328100,219824.000,33958,3,MZ,1,100, 5
1734687916.368100,219864.000,33958,3,MZ,1,100, 6
1734687916.408100,219904.000,33975,2,MZ,1,100, 7
1734687916.448099,219944.000,33975,2,MZ,1,100, 6
1734687916.483766,219979.667,33991,3,MZ,1,100, 5
1734687916.519432,220015.333,33991,3,MZ,1,100, 4
1734687916.555099,220051.000,33991,3,MZ,1,100, 6
1734687916.595098,220091.000,34009,3,MZ,1,100, 5
1734687916.635098,220131.000,34009,3,MZ,1,100, 7
1734687916.675098,220171.000,34009,3,MZ,1,100, 5
1734687916.715098,220211.000,34023,2,MZ,1,100, 5
1734687916.755097,220251.000,34023,2,MZ,1,100, 6
1734687916.795097,220291.000,34040,3,MZ,1,100, 6
1734687916.835097,220331.000,34040,3,MZ,1,100, 6
1734687916.875097,220371.000,34040,3,MZ,1,100, 6
1734687916.915096,220411.000,34056,2,MZ,1,100, 4
1734687916.955096,220451.000,34056,2,MZ,1,100, 6
1734687916.995096,220491.000,34076,3,MZ,1,100, 5
1734687917.035095,220531.000,34076,3,MZ,1,100, 5
1734687917.075095,220571.000,34076,3,MZ,1,100, 6
1734687917.115095,220611.000,34091,2,MZ,1,100, 6
1734687917.155095,220651.000,34091,2,MZ,1,100, 5
1734687917.195095,220691.000,34107,3,MZ,1,100, 5
1734687917.235094,220731.000,34107,3,MZ,1,100, 5
1734687917.275094,220771.000,34107,3,MZ,1,100, 6
1734687917.315094,220811.000,34124,2,MZ,1,100, 6
1734687917.355093,220851.000,34124,2,MZ,1,100, 6
1734687917.395093,220891.000,34141,3,MZ,1,100, 6
1734687917.435093,220931.000,34141,3,MZ,1,100, 5
1734687917.475093,220971.000,34141,3,MZ,1,100, 6
1734687917.515092,221011.000,34157,3,MZ,1,100, 4
1734687917.555092,221051.000,34157,3,MZ,1,100, 5
1734687917.595092,221091.000,34157,3,MZ,1,100, 6
1734687917.628592,221124.500,34173,2,MZ,1,100, 6
1734687917.662091,221158.000,34173,2,MZ,1,100, 6
1734687917.702091,221198.000,34191,3,MZ,1,100, 7
1734687917.742091,221238.000,34191,3,MZ,1,100, 5
1734687917.782091,221278.000,34191,3,MZ,1,100, 6
1734687917.822090,221318.000,34208,3,MZ,1,100, 6
1734687917.862090,221358.000,34208,3,MZ,1,100, 7
1734687917.902090,221398.000,34208,3,MZ,1,100, 6
1734687917.942090,221438.000,34225,2,MZ,1,100, 5
1734687917.982089,221478.000,34225,2,MZ,1,100, 5
1734687918.022089,221518.000,34242,3,MZ,1,100, 6
1734687918.062089,221558.000,34242,3,MZ,1,100, 6
1734687918.102088,221598.000,34242,3,MZ,1,100, 7
1734687918.142088,221638.000,34258,2,MZ,1,100, 5
1734687918.182088,221678.000,34258,2,MZ,1,100, 5
1734687918.221754,221717.667,34275,3,MZ,1,100, 6
1734687918.261421,221757.333,34275,3,MZ,1,100, 5
1734687918.301087,221797.000,34275,3,MZ,1,100, 6
1734687918.341087,221837.000,34292,2,MZ,1,100, 5
1734687918.381087,221877.000,34292,2,MZ,1,100, 5
1734687918.421086,221917.000,34307,3,MZ,1,100, 5
1734687918.461086,221957.000,34307,3,MZ,1,100, 6
1734687918.501086,221997.000,34307,3,MZ,1,100, 6
1734687918.541085,222037.000,34325,2,MZ,1,100, 6
1734687918.581085,222077.000,34325,2,MZ,1,100, 4
1734687918.621085,222117.000,34343,3,MZ,1,100, 5
1734687918.661085,222157.000,34343,3,MZ,1,100, 5
1734687918.701085,222197.000,34343,3,MZ,1,100, 6
1734687918.741084,222237.000,34359,2,MZ,1,100, 6
1734687918.781084,222277.000,34359,2,MZ,1,100, 6
1734687918.816751,222312.667,34374,3,MZ,1,100, 6
1734687918.852417,222348.333,34374,3,MZ,1,100, 7
1734687918.888083,222384.000,34374,3,MZ,1,100, 6
1734687918.928083,222424.000,34391,3,MZ,1,100, 5
1734687918.968083,222464.000,34391,3,MZ,1,100, 4
1734687919.008082,222504.000,34391,3,MZ,1,100, 6
1734687919.048082,222544.000,34408,2,MZ,1,100, 6
1734687919.088082,222584.000,34408,2,MZ,1,100, 6
1734687919.128082,222624.000,34424,3,MZ,1,100, 7
1734687919.168082,222664.000,34424,3,MZ,1,100, 6
